dataset/uncontrollable_full/uncontrollable6.json,0.83,0.81,0.004446983337402344,0.0002110004425048828,0.00029381394386291505,0,0.0002167224884033203,0.0002907328869230184
dataset/uncontrollable_full/uncontrollable48.json,0.255,0.23,0.0014827251434326172,7.510185241699219e-05,6.208300590515136e-05,0,9.799003601074219e-05,6.04708590100159e-05
dataset/uncontrollable_full/uncontrollable64.json,1.0,1.0,0.001275777816772461,7.295608520507812e-05,6.095409393310547e-05,0,8.392333984375e-05,6.038938934479526e-05
dataset/uncontrollable_full/uncontrollable126.json,0.94,0.95,0.004482746124267578,0.00026226043701171875,0.00043946146965026853,0,0.0002720355987548828,0.0004410492115883372
dataset/uncontrollable_full/uncontrollable33.json,0.02,0.015,0.0012748241424560547,7.295608520507812e-05,6.152749061584473e-05,0,8.20159912109375e-05,6.0903367085672504e-05
dataset/uncontrollable_full/uncontrollable25.json,0.0,0.0,0.011703968048095703,0.0010378360748291016,0.005178486108779907,0,0.0010890960693359375,0.005206094914345286
dataset/uncontrollable_full/uncontrollable167.json,0.0,0.0,0.003123044967651367,0.00018787384033203125,0.0002486753463745117,0,0.0001957416534423828,0.0002503143483070872
dataset/uncontrollable_full/uncontrollable72.json,0.925,0.91,0.0013031959533691406,7.486343383789062e-05,6.122708320617676e-05,0,8.392333984375e-05,6.213260056385443e-05
dataset/uncontrollable_full/uncontrollable130.json,0.495,0.5,0.00047588348388671875,4.124641418457031e-05,2.8209686279296873e-05,0,4.57763671875e-05,2.8938504319694173e-05
dataset/uncontrollable_full/uncontrollable147.json,0.13,0.1,0.002161741256713867,0.00013780593872070312,0.00014279603958129882,0,0.00015091896057128906,0.00014063101917055984
dataset/uncontrollable_full/uncontrollable110.json,0.0,0.0,0.01277017593383789,0.0010981559753417969,0.005718491077423096,0,0.001132965087890625,0.005717841824095453
dataset/uncontrollable_full/uncontrollable52.json,0.0,0.0,0.0065729618072509766,0.0005540847778320312,0.0014886784553527833,0,0.0005381107330322266,0.0014835709902509373
dataset/uncontrollable_full/uncontrollable106.json,0.83,0.75,0.0013432502746582031,7.486343383789062e-05,6.205916404724121e-05,0,8.296966552734375e-05,6.220927789582679e-05
dataset/uncontrollable_full/uncontrollable44.json,0.9,0.93,0.0038831233978271484,0.0002040863037109375,0.0002885949611663818,0,0.00021910667419433594,0.00028635269433409724
dataset/uncontrollable_full/uncontrollable151.json,0.975,0.97,0.006781101226806641,0.00032806396484375,0.0006832301616668702,0,0.0003380775451660156,0.0006684753763016744
dataset/uncontrollable_full/uncontrollable13.json,0.0,0.0,0.008899211883544922,0.0009639263153076172,0.004376014471054077,0,0.0009839534759521484,0.004352703765409077
dataset/uncontrollable_full/uncontrollable87.json,0.19,0.235,0.0021708011627197266,0.00019097328186035156,0.0002626371383666992,0,0.0002009868621826172,0.0002642420668098795
dataset/uncontrollable_full/uncontrollable68.json,0.0,0.0,0.002040863037109375,0.00022292137145996094,0.00032326340675354004,0,0.0002338886260986328,0.0003251765840616658
dataset/uncontrollable_full/uncontrollable29.json,0.0,0.0,0.002708911895751953,0.00028705596923828125,0.0005103135108947754,0,0.0002970695495605469,0.0005086498643884706
dataset/uncontrollable_full/uncontrollable91.json,0.25,0.31,0.002752065658569336,0.0001709461212158203,0.00021271347999572753,0,0.00017905235290527344,0.00021109988341978448
dataset/uncontrollable_full/uncontrollable90.json,0.46,0.505,0.0026617050170898438,0.00015497207641601562,0.00017630457878112794,0,0.00016617774963378906,0.00017460147340094025
dataset/uncontrollable_full/uncontrollable28.json,0.935,0.96,0.0027437210083007812,0.00022482872009277344,0.00035335183143615724,0,0.00023102760314941406,0.00034960670087804747
dataset/uncontrollable_full/uncontrollable86.json,0.615,0.64,0.001155853271484375,7.390975952148438e-05,6.244897842407227e-05,0,8.392333984375e-05,6.191215323443389e-05
dataset/uncontrollable_full/uncontrollable69.json,0.0,0.0,0.00701594352722168,0.0005412101745605469,0.0014136064052581788,0,0.0005590915679931641,0.0014019827147824081
dataset/uncontrollable_full/uncontrollable12.json,0.735,0.75,0.005241870880126953,0.00030803680419921875,0.0006343328952789307,0,0.0003190040588378906,0.0006323891069421816
dataset/uncontrollable_full/uncontrollable150.json,0.0,0.0,0.009873151779174805,0.0010197162628173828,0.004981091022491455,0,0.0010769367218017578,0.005022415563688805
dataset/uncontrollable_full/uncontrollable45.json,0.0,0.0,0.0063550472259521484,0.0006248950958251953,0.0018709111213684082,0,0.0006420612335205078,0.0018635610839230331
dataset/uncontrollable_full/uncontrollable107.json,0.01,0.005,0.003412961959838867,0.00023984909057617188,0.0004097723960876465,0,0.0002491474151611328,0.00040313466709462843
dataset/uncontrollable_full/uncontrollable53.json,0.65,0.595,0.0011458396911621094,7.224082946777344e-05,6.167292594909668e-05,0,8.416175842285156e-05,6.131071541177567e-05
dataset/uncontrollable_full/uncontrollable111.json,0.0,0.0,0.002801179885864258,0.0002067089080810547,0.0003097069263458252,0,0.00021791458129882812,0.0003087316925202183
dataset/uncontrollable_full/uncontrollable146.json,0.865,0.88,0.0035178661346435547,0.00020384788513183594,0.0002877318859100342,0,0.00021195411682128906,0.00028358392379990773
dataset/uncontrollable_full/uncontrollable131.json,0.945,0.93,0.002947092056274414,0.00020885467529296875,0.00024661779403686526,0,0.00019669532775878906,0.0002454908648927008
dataset/uncontrollable_full/uncontrollable73.json,0.985,0.985,0.005228996276855469,0.0003032684326171875,0.0006384682655334472,0,0.00031280517578125,0.0006350212959787953
dataset/uncontrollable_full/uncontrollable166.json,0.995,0.985,0.003984928131103516,0.0002620220184326172,0.0004437124729156494,0,0.00027298927307128906,0.00044029202293511014
dataset/uncontrollable_full/uncontrollable24.json,0.265,0.225,0.007835865020751953,0.00029587745666503906,0.0005603635311126709,0,0.00030303001403808594,0.0005499046651562255
dataset/uncontrollable_full/uncontrollable32.json,0.795,0.845,0.0007860660552978516,5.698204040527344e-05,4.3581724166870114e-05,0,6.67572021484375e-05,4.5857836852720636e-05
dataset/uncontrollable_full/uncontrollable127.json,0.0,0.0,0.007764101028442383,0.0005598068237304688,0.0016568922996520997,0,0.0005748271942138672,0.0016546069677151626
