dataset/uncontrollable_full/uncontrollable6.json,0.778,0.775,0.003834962844848633,0.00020194053649902344,0.00028413176536560056,0.00028061938357424807
dataset/uncontrollable_full/uncontrollable48.json,0.288,0.29,0.0012333393096923828,6.985664367675781e-05,0.00018918800354003905,5.9113726840243565e-05
dataset/uncontrollable_full/uncontrollable64.json,1.0,1.0,0.001255035400390625,6.890296936035156e-05,5.9315681457519534e-05,5.881325737969415e-05
dataset/uncontrollable_full/uncontrollable126.json,0.904,0.897,0.004405975341796875,0.0002541542053222656,0.0033637819290161133,0.00042911668916841646
dataset/uncontrollable_full/uncontrollable33.json,0.029,0.022,0.0012819766998291016,7.009506225585938e-05,0.00019124531745910644,5.93349620983288e-05
dataset/uncontrollable_full/uncontrollable25.json,0.0,0.0,0.011328935623168945,0.0010151863098144531,0.005038387060165405,0.005023240088461875
dataset/uncontrollable_full/uncontrollable167.json,1.0,1.0,0.003036975860595703,0.00018215179443359375,0.0014089915752410888,0.0014506159601984797
dataset/uncontrollable_full/uncontrollable72.json,0.89,0.89,0.0012760162353515625,6.890296936035156e-05,0.00016112828254699708,6.851395806512078e-05
dataset/uncontrollable_full/uncontrollable130.json,0.504,0.515,0.0004811286926269531,3.981590270996094e-05,3.121781349182129e-05,3.157984148393999e-05
dataset/uncontrollable_full/uncontrollable147.json,0.931,0.158,0.0021529197692871094,0.0002582073211669922,0.0005582437515258789,0.0001472462643612851
dataset/uncontrollable_full/uncontrollable110.json,0.0,0.0,0.012746810913085938,0.0010578632354736328,0.0057654049396514894,0.005547244269568641
dataset/uncontrollable_full/uncontrollable52.json,0.0,0.002,0.006459712982177734,0.0005121231079101562,0.0038118500709533694,0.0015714848721707548
dataset/uncontrollable_full/uncontrollable106.json,0.745,0.725,0.0011298656463623047,7.009506225585938e-05,0.00015952181816101074,5.943758470995409e-05
dataset/uncontrollable_full/uncontrollable44.json,0.861,0.874,0.003882169723510742,0.00019812583923339844,0.0008967771530151368,0.0002876208709166931
dataset/uncontrollable_full/uncontrollable151.json,0.953,0.957,0.006988048553466797,0.0003287792205810547,0.0006776182651519776,0.0006780762810845514
dataset/uncontrollable_full/uncontrollable13.json,0.0,0.0,0.008713960647583008,0.0009372234344482422,0.004380975008010864,0.00435481629930101
dataset/uncontrollable_full/uncontrollable87.json,0.255,0.253,0.002938985824584961,0.0001919269561767578,0.0005444149971008301,0.0002743209804500545
