dataset/dreamdata/STN_a3_i8_s1_t2000/original_8.json,0.06,0.005,0.014316797256469727,0.04789018630981445,0.0018686854839324951,0,0.0018351078033447266,0.00033042059471858807
dataset/dreamdata/STN_a3_i8_s1_t2000/original_4.json,0.0,0.0,0.001928091049194336,0.0017490386962890625,0.00030680418014526365,0,0.0017788410186767578,0.00030161387956322136
dataset/dreamdata/STN_a3_i8_s1_t2000/original_5.json,0.0,0.0,0.003905057907104492,0.0031850337982177734,0.00031781315803527835,0,0.003070831298828125,0.0003122193130416487
dataset/dreamdata/STN_a3_i8_s1_t2000/original_9.json,0.0,0.0,0.0013689994812011719,0.002775907516479492,0.0003303003311157227,0,0.0027730464935302734,0.0003302504668882744
dataset/dreamdata/STN_a3_i8_s1_t2000/original_2.json,0.0,0.0,0.0032999515533447266,0.003406047821044922,0.0003441238403320312,0,0.004805088043212891,0.0005193355694488066
dataset/dreamdata/STN_a3_i8_s1_t2000/original_3.json,0.0,0.0,0.001789093017578125,0.005478858947753906,0.00021782636642456055,0,0.005442142486572266,0.0002172496450606303
dataset/dreamdata/STN_a3_i8_s1_t2000/original_0.json,0.0,0.0,0.0013871192932128906,0.0014171600341796875,0.00033387064933776856,0,0.0014090538024902344,0.00033326125025150166
dataset/dreamdata/STN_a3_i8_s1_t2000/original_1.json,1.0,1.0,0.00127410888671875,0.03220987319946289,0.0017249715328216553,0,0.027870893478393555,0.0015241380911975649
dataset/dreamdata/STN_a3_i8_s1_t2000/original_6.json,0.795,0.985,0.0010669231414794922,0.02245020866394043,0.001793828010559082,0,0.01985311508178711,0.001626608958795442
dataset/dreamdata/STN_a3_i8_s1_t2000/original_7.json,0.01,0.0,0.006966114044189453,0.04596209526062012,0.0017978787422180177,0,0.0015900135040283203,0.00036477203944220614
dataset/dreamdata/STN_a2_i4_s5_t5000/original_8.json,0.01,0.0,0.0010409355163574219,0.0012531280517578125,0.00034077167510986327,0,0.0012352466583251953,0.00033794096366843987
dataset/dreamdata/STN_a2_i4_s5_t5000/original_4.json,0.0,0.94,0.001421213150024414,0.0015308856964111328,0.00035122871398925783,0,0.0285799503326416,0.001818274732810169
dataset/dreamdata/STN_a2_i4_s5_t5000/original_5.json,0.825,0.94,0.0009679794311523438,0.031038999557495117,0.0018965470790863036,0,0.02754497528076172,0.0017269604170142706
dataset/dreamdata/STN_a2_i4_s5_t5000/original_9.json,0.885,0.94,0.0012280941009521484,0.03169727325439453,0.0020004212856292725,0,0.02801799774169922,0.0018307144318393726
dataset/dreamdata/STN_a2_i4_s5_t5000/original_2.json,1.0,1.0,0.0012240409851074219,0.001361846923828125,0.0002674388885498047,0,0.028254985809326172,0.0015913721305042055
dataset/dreamdata/STN_a2_i4_s5_t5000/original_3.json,0.875,0.965,0.0006699562072753906,0.03177905082702637,0.0017571556568145752,0,0.027594804763793945,0.001554707186904984
dataset/dreamdata/STN_a2_i4_s5_t5000/original_0.json,0.0,0.0,0.0022521018981933594,0.001300811767578125,0.0003021109104156494,0,0.0012769699096679688,0.0003005391988322962
dataset/dreamdata/STN_a2_i4_s5_t5000/original_1.json,1.0,1.0,0.0008528232574462891,0.0024602413177490234,0.0003050076961517334,0,0.02656722068786621,0.001592664862397927
dataset/dreamdata/STN_a2_i4_s5_t5000/original_6.json,0.235,0.015,0.0021886825561523438,0.033312082290649414,0.0019037318229675293,0,0.002254009246826172,0.0002785292103062922
