dataset/dreamdata/STN_a3_i8_s1_t2000/original_8.json,0.035,0.0,0.01495981216430664,0.00020194053649902344,0.0018963629007339477,0.00032909591693925977,0.0325,0.0,0.013406991958618164,0.0001990795135498047,0.0012274247407913208,0.0003303441786228266,0.0325,0.0,0.015420913696289062,0.00022029876708984375,0.0018554985523223876,0.0003273271976556993,0.0475,0.0,0.013646841049194336,0.0002269744873046875,0.001211550235748291,0.00033204597339295505,0.0325,0.0,0.012639045715332031,0.0001990795135498047,0.001855698823928833,0.0003330659746824948,0.0,0.0,0.0007369518280029297,0.00022983551025390625,0.0003355550765991211,0.0003299008037213395
dataset/dreamdata/STN_a3_i8_s1_t2000/original_4.json,0.0,0.0,0.0020360946655273438,0.00022292137145996094,0.00030235350131988523,0.00030437268708881577,0.0,0.0,0.0018880367279052734,0.00022292137145996094,0.000305742621421814,0.0003100708313753133,0.0,0.0,0.0025467872619628906,0.00019812583923339844,0.0003279942274093628,0.00033780626187049654,0.0,0.0,0.0029680728912353516,0.00020074844360351562,0.00032382726669311524,0.0003340638669809901,0.0,0.0,0.0025730133056640625,0.00022983551025390625,0.00034712016582489014,0.00033945726571525247,0.0,0.0,0.0007982254028320312,0.0002276897430419922,0.00034026265144348144,0.0003553613983001327
dataset/dreamdata/STN_a3_i8_s1_t2000/original_5.json,0.0,0.0,0.0040531158447265625,0.00020575523376464844,0.0003532564640045166,0.0003600538822642544,0.0,0.0,0.003687143325805664,0.0002608299255371094,0.00035283684730529785,0.00033122674564371133,0.0,0.0,0.004337310791015625,0.0002796649932861328,0.00033398091793060305,0.00033919793322570343,0.0,0.0,0.0045621395111083984,0.00025200843811035156,0.00032022535800933837,0.00031832644813939144,0.0,0.0,0.0007407665252685547,0.00023126602172851562,0.00031013071537017823,0.0003186479248199845,0.0,0.0,0.0007848739624023438,0.00020599365234375,0.0003320556879043579,0.0003125081982528954
dataset/dreamdata/STN_a3_i8_s1_t2000/original_9.json,0.0,0.0,0.0013649463653564453,0.00021600723266601562,0.0003329157829284668,0.00034264335058685534,0.0,0.0,0.0013730525970458984,0.00021576881408691406,0.00034657955169677736,0.0003455808586942821,0.0,0.0,0.0014421939849853516,0.00019097328186035156,0.0003548771142959595,0.00035082248219272546,0.0,0.0,0.0015790462493896484,0.00033473968505859375,0.00034286797046661376,0.0003475670826464966,0.0,0.0,0.0014307498931884766,0.00021409988403320312,0.0003643929958343506,0.00036228569527915245,0.0,0.0,0.0008881092071533203,0.00019097328186035156,0.0003431588411331177,0.00033926844298092645
dataset/dreamdata/STN_a3_i8_s1_t2000/original_2.json,0.0,0.0,0.003528118133544922,0.00019407272338867188,0.00036205768585205076,0.0005555822138200726,0.0,0.0,0.0033729076385498047,0.00019478797912597656,0.0003596585988998413,0.0005284706153965235,0.4175,0.0,0.0038499832153320312,0.00019025802612304688,0.0011942577362060547,0.0005254010508831282,0.0,0.0,0.0038480758666992188,0.0001919269561767578,0.00034947454929351807,0.0005239502230383698,0.0,0.0,0.005137205123901367,0.00018978118896484375,0.00034679055213928224,0.0005219078302980963,0.0,0.0,0.0042650699615478516,0.0001900196075439453,0.00035298287868499754,0.0005248351802204486
dataset/dreamdata/STN_a3_i8_s1_t2000/original_3.json,0.0,0.0,0.0019040107727050781,0.00019121170043945312,0.00021678507328033448,0.00021922140193164798,0.0,0.0,0.0017859935760498047,0.00020599365234375,0.00022033989429473877,0.0002174240007137595,0.41,0.0,0.0036978721618652344,0.00017309188842773438,0.0017055964469909668,0.0002185796436510588,0.3775,0.0,0.003990650177001953,0.00017404556274414062,0.001712070107460022,0.00021839082091673276,0.3375,0.0,0.0037031173706054688,0.00017309188842773438,0.0017305290699005126,0.00021874336969284784,0.3775,0.0,0.004152059555053711,0.0001800060272216797,0.001716383695602417,0.00021903317673762043
dataset/dreamdata/STN_a3_i8_s1_t2000/original_0.json,0.0,0.0,0.0013768672943115234,0.00028204917907714844,0.0003343683481216431,0.000339484155028685,0.0,0.0,0.0013899803161621094,0.0002548694610595703,0.0003358501195907593,0.0003326614399004102,0.0,0.0,0.001402139663696289,0.00024008750915527344,0.0003352755308151245,0.00033622815794215766,0.0,0.0,0.0014100074768066406,0.00024008750915527344,0.0003319108486175537,0.00033216249375116256,0.0,0.0,0.0014100074768066406,0.00023984909057617188,0.00033487021923065183,0.00033406625714218406,0.0,0.0,0.0014889240264892578,0.0002598762512207031,0.00033425331115722657,0.0003346548343362067
dataset/dreamdata/STN_a3_i8_s1_t2000/original_1.json,1.0,1.0,0.0013010501861572266,0.0001628398895263672,0.0017257004976272583,0.0015212712730082653,1.0,1.0,0.0012040138244628906,0.00016260147094726562,0.0017314821481704712,0.001525948220924626,1.0,1.0,0.0012030601501464844,0.000164031982421875,0.001727890372276306,0.0015211386190619983,1.0,1.0,0.0012238025665283203,0.0001647472381591797,0.0017349129915237426,0.0015263987663096952,1.0,1.0,0.0012080669403076172,0.0001621246337890625,0.0017292487621307373,0.001548134892207937,1.0,1.0,0.0011799335479736328,0.00016307830810546875,0.001739162802696228,0.001537803420446869
dataset/dreamdata/STN_a3_i8_s1_t2000/original_6.json,1.0,1.0,0.001129150390625,0.000171661376953125,0.0018441057205200195,0.0016561229724931837,0.9875,1.0,0.0013470649719238281,0.00017309188842773438,0.0018063539266586304,0.0016526685920275543,0.9525,1.0,0.0017580986022949219,0.00017404556274414062,0.0018285691738128662,0.0016905634026778372,0.8825,1.0,0.0019378662109375,0.0001850128173828125,0.0019525080919265748,0.0017654053250649817,0.755,1.0,0.0019519329071044922,0.00017714500427246094,0.0019544607400894167,0.0017746122259842722,0.585,1.0,0.0019719600677490234,0.00017786026000976562,0.0019494587182998658,0.0018314496616373087
dataset/dreamdata/STN_a3_i8_s1_t2000/original_7.json,0.0,0.0,0.008440256118774414,0.0002040863037109375,0.0019937986135482788,0.00040519924689653823,0.005,0.0,0.007247209548950195,0.0002079010009765625,0.0019320952892303467,0.0003724785376909681,0.0175,0.0,0.0064699649810791016,0.00020194053649902344,0.001190810799598694,0.00037275101606708424,0.0225,0.0,0.006438732147216797,0.0002002716064453125,0.0012040859460830688,0.00037388813525513,0.0,0.0,0.0066492557525634766,0.00020503997802734375,0.0004028362035751343,0.00037720508145210437,0.0,0.0,0.0008697509765625,0.0002281665802001953,0.00037450194358825686,0.00037887221888491983
